# wavelength (nm) photoabsorption  photodissociation  photoionisation (cm^2)
120,	2.05E-18,	2.05E-18, 0.0
121,	2.98E-18,	2.98E-18, 0.0
122,	3.97E-18,	3.97E-18, 0.0
123,	4.86E-18,	4.86E-18, 0.0
124,	5.50E-18,	5.50E-18, 0.0
125,	5.78E-18,	5.78E-18, 0.0
126,	5.70E-18,	5.70E-18, 0.0
127,	5.38E-18,	5.38E-18, 0.0
128,	4.97E-18,	4.97E-18, 0.0
129,	4.69E-18,	4.69E-18, 0.0
130,	4.70E-18,	4.70E-18, 0.0
131,	5.13E-18,	5.13E-18, 0.0
132,	5.99E-18,	5.99E-18, 0.0
133,	7.21E-18,	7.21E-18, 0.0
134,	8.66E-18,	8.66E-18, 0.0
135,	1.01E-17,	1.01E-17, 0.0
136,	1.14E-17,	1.14E-17, 0.0
137,	1.23E-17,	1.23E-17, 0.0
138,	1.27E-17,	1.27E-17, 0.0
139,	1.26E-17,	1.26E-17, 0.0
140,	1.19E-17,	1.19E-17, 0.0
141,	1.07E-17,	1.07E-17, 0.0
142,	9.27E-18,	9.27E-18, 0.0
143,	7.71E-18,	7.71E-18, 0.0
144,	6.20E-18,	6.20E-18, 0.0
145,	4.83E-18,	4.83E-18, 0.0
146,	3.68E-18,	3.68E-18, 0.0
147,	2.78E-18,	2.78E-18, 0.0
148,	2.13E-18,	2.13E-18, 0.0
149,	1.70E-18,	1.70E-18, 0.0
150,	1.43E-18,	1.43E-18, 0.0
151,	1.30E-18,	1.30E-18, 0.0
152,	1.24E-18,	1.24E-18, 0.0
153,	1.22E-18,	1.22E-18, 0.0
154,	1.22E-18,	1.22E-18, 0.0
155,	1.21E-18,	1.21E-18, 0.0
156,	1.18E-18,	1.18E-18, 0.0
157,	1.13E-18,	1.13E-18, 0.0
158,	1.05E-18,	1.05E-18, 0.0
159,	9.62E-19,	9.62E-19, 0.0
160,	8.59E-19,	8.59E-19, 0.0
161,	7.56E-19,	7.56E-19, 0.0
162,	6.61E-19,	6.61E-19, 0.0
163,	5.82E-19,	5.82E-19, 0.0
164,	5.27E-19,	5.27E-19, 0.0
165,	5.02E-19,	5.02E-19, 0.0
166,	5.11E-19,	5.11E-19, 0.0
167,	5.58E-19,	5.58E-19, 0.0
168,	6.43E-19,	6.43E-19, 0.0
169,	7.66E-19,	7.66E-19, 0.0
170,	9.25E-19,	9.25E-19, 0.0
171,	1.11E-18,	1.11E-18, 0.0
172,	1.33E-18,	1.33E-18, 0.0
173,	1.56E-18,	1.56E-18, 0.0
174,	1.80E-18,	1.80E-18, 0.0
175,	2.03E-18,	2.03E-18, 0.0
176,	2.24E-18,	2.24E-18, 0.0
177,	2.43E-18,	2.43E-18, 0.0
178,	2.58E-18,	2.58E-18, 0.0
179,	2.69E-18,	2.69E-18, 0.0
180,	2.75E-18,	2.75E-18, 0.0
181,	2.77E-18,	2.77E-18, 0.0
182,	2.73E-18,	2.73E-18, 0.0
183,	2.64E-18,	2.64E-18, 0.0
184,	2.52E-18,	2.52E-18, 0.0
185,	2.36E-18,	2.36E-18, 0.0
186,	2.18E-18,	2.18E-18, 0.0
187,	1.99E-18,	1.99E-18, 0.0
188,	1.78E-18,	1.78E-18, 0.0
189,	1.57E-18,	1.57E-18, 0.0
190,	1.37E-18,	1.37E-18, 0.0
191,	1.18E-18,	1.18E-18, 0.0
192,	1.00E-18,	1.00E-18, 0.0
193,	8.42E-19,	8.42E-19, 0.0
194,	6.98E-19,	6.98E-19, 0.0
195,	5.72E-19,	5.72E-19, 0.0
196,	4.63E-19,	4.63E-19, 0.0
197,	3.72E-19,	3.72E-19, 0.0
198,	2.95E-19,	2.95E-19, 0.0
199,	2.31E-19,	2.31E-19, 0.0
200,	1.80E-19,	1.80E-19, 0.0
201,	1.39E-19,	1.39E-19, 0.0
202,	1.06E-19,	1.06E-19, 0.0
203,	8.01E-20,	8.01E-20, 0.0
204,	6.01E-20,	6.01E-20, 0.0
205,	4.47E-20,	4.47E-20, 0.0
206,	3.30E-20,	3.30E-20, 0.0
207,	2.42E-20,	2.42E-20, 0.0
208,	1.76E-20,	1.76E-20, 0.0
209,	1.27E-20,	1.27E-20, 0.0
210,	9.10E-21,	9.10E-21, 0.0
211,	6.48E-21,	6.48E-21, 0.0
212,	4.59E-21,	4.59E-21, 0.0
213,	3.22E-21,	3.22E-21, 0.0
214,	2.25E-21,	2.25E-21, 0.0
215,	1.57E-21,	1.57E-21, 0.0
216,	1.08E-21,	1.08E-21, 0.0
217,	7.44E-22,	7.44E-22, 0.0
218,	5.09E-22,	5.09E-22, 0.0
219,	3.46E-22,	3.46E-22, 0.0
