# wavelength (nm) photoabsorption  photodissociation  photoionisation (cm^2) at 800 K from O. Venot 2017
1.1967E+02,    9.42652E-19,    9.42635E-19     0.0E+00
1.1970E+02,    8.91683E-19,    8.91683E-19     0.0E+00
1.1973E+02,    8.45794E-19,    8.45783E-19     0.0E+00
1.1977E+02,    8.13467E-19,    8.13446E-19     0.0E+00
1.1980E+02,    8.18862E-19,    8.18831E-19     0.0E+00
1.1983E+02,    8.11846E-19,    8.11826E-19     0.0E+00
1.1987E+02,    8.08364E-19,    8.08355E-19     0.0E+00
1.1990E+02,    8.14665E-19,    8.14665E-19     0.0E+00
1.1993E+02,    8.10280E-19,    8.10280E-19     0.0E+00
1.1997E+02,    8.22224E-19,    8.22224E-19     0.0E+00
1.2000E+02,    8.93362E-19,    8.93362E-19     0.0E+00
1.2003E+02,    9.06711E-19,    9.06690E-19     0.0E+00
1.2007E+02,    8.77523E-19,    8.77483E-19     0.0E+00
1.2010E+02,    8.17526E-19,    8.17471E-19     0.0E+00
1.2013E+02,    7.70565E-19,    7.70530E-19     0.0E+00
1.2017E+02,    7.45407E-19,    7.45390E-19     0.0E+00
1.2020E+02,    7.33080E-19,    7.33080E-19     0.0E+00
1.2023E+02,    7.13256E-19,    7.13251E-19     0.0E+00
1.2027E+02,    7.33397E-19,    7.33386E-19     0.0E+00
1.2030E+02,    7.63689E-19,    7.63671E-19     0.0E+00
1.2033E+02,    8.04994E-19,    8.04982E-19     0.0E+00
1.2037E+02,    8.26864E-19,    8.26858E-19     0.0E+00
1.2040E+02,    8.57589E-19,    8.57589E-19     0.0E+00
1.2043E+02,    8.59964E-19,    8.59964E-19     0.0E+00
1.2047E+02,    8.72558E-19,    8.72558E-19     0.0E+00
1.2050E+02,    8.49937E-19,    8.49937E-19     0.0E+00
1.2053E+02,    8.05574E-19,    8.05564E-19     0.0E+00
1.2057E+02,    7.67231E-19,    7.67212E-19     0.0E+00
1.2060E+02,    7.20780E-19,    7.20754E-19     0.0E+00
1.2063E+02,    6.97852E-19,    6.97836E-19     0.0E+00
1.2067E+02,    6.63982E-19,    6.63974E-19     0.0E+00
1.2070E+02,    6.73487E-19,    6.73487E-19     0.0E+00
1.2073E+02,    6.47156E-19,    6.47156E-19     0.0E+00
1.2077E+02,    6.24451E-19,    6.24451E-19     0.0E+00
1.2080E+02,    5.92358E-19,    5.92358E-19     0.0E+00
1.2083E+02,    5.58610E-19,    5.58589E-19     0.0E+00
1.2087E+02,    5.27867E-19,    5.27827E-19     0.0E+00
1.2090E+02,    5.01244E-19,    5.01189E-19     0.0E+00
1.2093E+02,    4.85554E-19,    4.85506E-19     0.0E+00
1.2097E+02,    4.82553E-19,    4.82511E-19     0.0E+00
1.2100E+02,    4.87521E-19,    4.87485E-19     0.0E+00
1.2103E+02,    4.98166E-19,    4.98141E-19     0.0E+00
1.2107E+02,    5.04756E-19,    5.04743E-19     0.0E+00
1.2110E+02,    5.00927E-19,    5.00927E-19     0.0E+00
1.2113E+02,    5.07175E-19,    5.07173E-19     0.0E+00
1.2117E+02,    5.14143E-19,    5.14138E-19     0.0E+00
1.2120E+02,    5.29104E-19,    5.29097E-19     0.0E+00
1.2123E+02,    5.31218E-19,    5.31213E-19     0.0E+00
1.2127E+02,    5.48659E-19,    5.48657E-19     0.0E+00
1.2130E+02,    5.55836E-19,    5.55836E-19     0.0E+00
1.2133E+02,    5.94538E-19,    5.94538E-19     0.0E+00
1.2137E+02,    5.89732E-19,    5.89732E-19     0.0E+00
1.2140E+02,    5.92354E-19,    5.92354E-19     0.0E+00
1.2143E+02,    5.88211E-19,    5.88211E-19     0.0E+00
1.2147E+02,    5.67061E-19,    5.67061E-19     0.0E+00
1.2150E+02,    5.54424E-19,    5.54424E-19     0.0E+00
1.2153E+02,    5.31726E-19,    5.31710E-19     0.0E+00
1.2157E+02,    5.16769E-19,    5.16740E-19     0.0E+00
1.2160E+02,    4.88782E-19,    4.88743E-19     0.0E+00
1.2163E+02,    4.65306E-19,    4.65259E-19     0.0E+00
1.2167E+02,    4.69874E-19,    4.69817E-19     0.0E+00
1.2170E+02,    4.42116E-19,    4.42054E-19     0.0E+00
1.2173E+02,    4.18654E-19,    4.18612E-19     0.0E+00
1.2177E+02,    4.04040E-19,    4.04015E-19     0.0E+00
1.2180E+02,    3.91067E-19,    3.91059E-19     0.0E+00
1.2183E+02,    3.91809E-19,    3.91801E-19     0.0E+00
1.2187E+02,    3.91593E-19,    3.91585E-19     0.0E+00
1.2190E+02,    4.05822E-19,    4.05813E-19     0.0E+00
1.2193E+02,    4.15708E-19,    4.15698E-19     0.0E+00
1.2197E+02,    4.09466E-19,    4.09455E-19     0.0E+00
1.2200E+02,    3.86004E-19,    3.85993E-19     0.0E+00
1.2203E+02,    3.94855E-19,    3.94848E-19     0.0E+00
1.2207E+02,    4.00293E-19,    4.00289E-19     0.0E+00
1.2210E+02,    4.00758E-19,    4.00758E-19     0.0E+00
1.2213E+02,    4.09130E-19,    4.09130E-19     0.0E+00
1.2217E+02,    3.93865E-19,    3.93865E-19     0.0E+00
1.2220E+02,    3.89428E-19,    3.89428E-19     0.0E+00
1.2223E+02,    3.81672E-19,    3.81672E-19     0.0E+00
1.2227E+02,    3.73274E-19,    3.73274E-19     0.0E+00
1.2230E+02,    3.72666E-19,    3.72666E-19     0.0E+00
1.2233E+02,    3.76439E-19,    3.76439E-19     0.0E+00
1.2237E+02,    3.85022E-19,    3.85022E-19     0.0E+00
1.2240E+02,    4.10666E-19,    4.10666E-19     0.0E+00
1.2243E+02,    4.14667E-19,    4.14650E-19     0.0E+00
1.2247E+02,    4.17001E-19,    4.16968E-19     0.0E+00
1.2250E+02,    4.11926E-19,    4.11878E-19     0.0E+00
1.2253E+02,    4.05086E-19,    4.05042E-19     0.0E+00
1.2257E+02,    3.86805E-19,    3.86766E-19     0.0E+00
1.2260E+02,    3.67944E-19,    3.67911E-19     0.0E+00
1.2263E+02,    3.60805E-19,    3.60783E-19     0.0E+00
1.2267E+02,    3.58755E-19,    3.58744E-19     0.0E+00
1.2270E+02,    3.53597E-19,    3.53597E-19     0.0E+00
1.2273E+02,    3.45692E-19,    3.45692E-19     0.0E+00
1.2277E+02,    3.48177E-19,    3.48177E-19     0.0E+00
1.2280E+02,    3.39774E-19,    3.39774E-19     0.0E+00
1.2283E+02,    3.27023E-19,    3.27020E-19     0.0E+00
1.2287E+02,    3.26142E-19,    3.26137E-19     0.0E+00
1.2290E+02,    3.21670E-19,    3.21663E-19     0.0E+00
1.2293E+02,    3.26791E-19,    3.26786E-19     0.0E+00
1.2297E+02,    3.22105E-19,    3.22103E-19     0.0E+00
1.2300E+02,    3.18303E-19,    3.18303E-19     0.0E+00
1.2303E+02,    3.05544E-19,    3.05544E-19     0.0E+00
1.2307E+02,    3.05482E-19,    3.05482E-19     0.0E+00
1.2310E+02,    3.05353E-19,    3.05353E-19     0.0E+00
1.2313E+02,    3.06053E-19,    3.06050E-19     0.0E+00
1.2317E+02,    3.17841E-19,    3.17834E-19     0.0E+00
1.2320E+02,    3.20066E-19,    3.20056E-19     0.0E+00
1.2323E+02,    3.22681E-19,    3.22665E-19     0.0E+00
1.2327E+02,    3.31959E-19,    3.31936E-19     0.0E+00
1.2330E+02,    3.33666E-19,    3.33638E-19     0.0E+00
1.2333E+02,    3.37598E-19,    3.37579E-19     0.0E+00
1.2337E+02,    3.46820E-19,    3.46810E-19     0.0E+00
1.2340E+02,    3.51013E-19,    3.51013E-19     0.0E+00
1.2343E+02,    3.58128E-19,    3.58128E-19     0.0E+00
1.2347E+02,    3.51926E-19,    3.51926E-19     0.0E+00
1.2350E+02,    3.65741E-19,    3.65741E-19     0.0E+00
1.2353E+02,    3.56286E-19,    3.56286E-19     0.0E+00
1.2357E+02,    3.47123E-19,    3.47123E-19     0.0E+00
1.2360E+02,    3.46892E-19,    3.46892E-19     0.0E+00
1.2363E+02,    3.49970E-19,    3.49970E-19     0.0E+00
1.2367E+02,    3.46561E-19,    3.46561E-19     0.0E+00
1.2370E+02,    3.47187E-19,    3.47187E-19     0.0E+00
1.2373E+02,    3.61081E-19,    3.61066E-19     0.0E+00
1.2377E+02,    3.50651E-19,    3.50623E-19     0.0E+00
1.2380E+02,    3.55951E-19,    3.55911E-19     0.0E+00
1.2383E+02,    3.50575E-19,    3.50536E-19     0.0E+00
1.2387E+02,    3.36892E-19,    3.36855E-19     0.0E+00
1.2390E+02,    3.41096E-19,    3.41059E-19     0.0E+00
1.2393E+02,    3.46844E-19,    3.46819E-19     0.0E+00
1.2397E+02,    3.37241E-19,    3.37229E-19     0.0E+00
1.2400E+02,    3.49175E-19,    3.49175E-19     0.0E+00
1.2403E+02,    3.53149E-19,    3.53149E-19     0.0E+00
1.2407E+02,    3.59629E-19,    3.59629E-19     0.0E+00
1.2410E+02,    3.64435E-19,    3.64435E-19     0.0E+00
1.2413E+02,    3.63390E-19,    3.63390E-19     0.0E+00
1.2417E+02,    3.64947E-19,    3.64947E-19     0.0E+00
1.2420E+02,    3.68304E-19,    3.68304E-19     0.0E+00
1.2423E+02,    3.71110E-19,    3.71106E-19     0.0E+00
1.2427E+02,    3.77110E-19,    3.77101E-19     0.0E+00
1.2430E+02,    3.76459E-19,    3.76446E-19     0.0E+00
1.2433E+02,    3.78164E-19,    3.78141E-19     0.0E+00
1.2437E+02,    3.84751E-19,    3.84717E-19     0.0E+00
1.2440E+02,    3.67916E-19,    3.67873E-19     0.0E+00
1.2443E+02,    3.67370E-19,    3.67340E-19     0.0E+00
1.2447E+02,    3.75617E-19,    3.75601E-19     0.0E+00
1.2450E+02,    3.60832E-19,    3.60832E-19     0.0E+00
1.2453E+02,    3.66723E-19,    3.66723E-19     0.0E+00
1.2457E+02,    3.81669E-19,    3.81669E-19     0.0E+00
1.2460E+02,    3.82553E-19,    3.82553E-19     0.0E+00
1.2463E+02,    3.98677E-19,    3.98677E-19     0.0E+00
1.2467E+02,    3.99352E-19,    3.99352E-19     0.0E+00
1.2470E+02,    3.91767E-19,    3.91767E-19     0.0E+00
1.2473E+02,    3.92436E-19,    3.92420E-19     0.0E+00
1.2477E+02,    4.08382E-19,    4.08351E-19     0.0E+00
1.2480E+02,    4.03604E-19,    4.03561E-19     0.0E+00
1.2483E+02,    4.11646E-19,    4.11611E-19     0.0E+00
1.2487E+02,    4.21843E-19,    4.21816E-19     0.0E+00
1.2490E+02,    4.18679E-19,    4.18660E-19     0.0E+00
1.2493E+02,    4.24143E-19,    4.24130E-19     0.0E+00
1.2497E+02,    4.23167E-19,    4.23161E-19     0.0E+00
1.2500E+02,    4.22485E-19,    4.22485E-19     0.0E+00
1.2503E+02,    4.24475E-19,    4.24463E-19     0.0E+00
1.2507E+02,    4.25606E-19,    4.25582E-19     0.0E+00
1.2510E+02,    4.28717E-19,    4.28681E-19     0.0E+00
1.2513E+02,    4.38954E-19,    4.38910E-19     0.0E+00
1.2517E+02,    4.40435E-19,    4.40384E-19     0.0E+00
1.2520E+02,    4.44613E-19,    4.44555E-19     0.0E+00
1.2523E+02,    4.50090E-19,    4.50042E-19     0.0E+00
1.2527E+02,    4.52155E-19,    4.52117E-19     0.0E+00
1.2530E+02,    4.52219E-19,    4.52192E-19     0.0E+00
1.2533E+02,    4.51540E-19,    4.51521E-19     0.0E+00
1.2537E+02,    4.43826E-19,    4.43816E-19     0.0E+00
1.2540E+02,    4.42110E-19,    4.42110E-19     0.0E+00
1.2543E+02,    4.34004E-19,    4.34004E-19     0.0E+00
1.2547E+02,    4.32341E-19,    4.32341E-19     0.0E+00
1.2550E+02,    4.31522E-19,    4.31522E-19     0.0E+00
1.2553E+02,    4.28695E-19,    4.28695E-19     0.0E+00
1.2557E+02,    4.27887E-19,    4.27887E-19     0.0E+00
1.2560E+02,    4.32462E-19,    4.32462E-19     0.0E+00
1.2563E+02,    4.36522E-19,    4.36520E-19     0.0E+00
1.2567E+02,    4.41777E-19,    4.41774E-19     0.0E+00
1.2570E+02,    4.52524E-19,    4.52519E-19     0.0E+00
1.2573E+02,    4.60281E-19,    4.60274E-19     0.0E+00
1.2577E+02,    4.72683E-19,    4.72674E-19     0.0E+00
1.2580E+02,    4.87398E-19,    4.87386E-19     0.0E+00
1.2583E+02,    5.02522E-19,    5.02514E-19     0.0E+00
1.2587E+02,    5.10765E-19,    5.10761E-19     0.0E+00
1.2590E+02,    5.20086E-19,    5.20086E-19     0.0E+00
1.2593E+02,    5.28993E-19,    5.28990E-19     0.0E+00
1.2597E+02,    5.31016E-19,    5.31011E-19     0.0E+00
1.2600E+02,    5.36031E-19,    5.36023E-19     0.0E+00
1.2603E+02,    5.37965E-19,    5.37960E-19     0.0E+00
1.2607E+02,    5.47449E-19,    5.47446E-19     0.0E+00
1.2610E+02,    5.49237E-19,    5.49237E-19     0.0E+00
1.2613E+02,    5.55982E-19,    5.55973E-19     0.0E+00
1.2617E+02,    5.61574E-19,    5.61557E-19     0.0E+00
1.2620E+02,    5.71006E-19,    5.70979E-19     0.0E+00
1.2623E+02,    5.79413E-19,    5.79374E-19     0.0E+00
1.2627E+02,    5.83213E-19,    5.83162E-19     0.0E+00
1.2630E+02,    5.92135E-19,    5.92070E-19     0.0E+00
1.2633E+02,    5.91843E-19,    5.91797E-19     0.0E+00
1.2637E+02,    5.90593E-19,    5.90569E-19     0.0E+00
1.2640E+02,    5.75641E-19,    5.75641E-19     0.0E+00
1.2643E+02,    5.61051E-19,    5.61051E-19     0.0E+00
1.2647E+02,    5.45505E-19,    5.45505E-19     0.0E+00
1.2650E+02,    5.36065E-19,    5.36065E-19     0.0E+00
1.2653E+02,    5.31929E-19,    5.31929E-19     0.0E+00
1.2657E+02,    5.25037E-19,    5.25037E-19     0.0E+00
1.2660E+02,    5.26992E-19,    5.26992E-19     0.0E+00
1.2663E+02,    5.30524E-19,    5.30524E-19     0.0E+00
1.2667E+02,    5.34618E-19,    5.34618E-19     0.0E+00
1.2670E+02,    5.47603E-19,    5.47603E-19     0.0E+00
1.2673E+02,    5.56996E-19,    5.56996E-19     0.0E+00
1.2677E+02,    5.71865E-19,    5.71865E-19     0.0E+00
1.2680E+02,    5.93714E-19,    5.93714E-19     0.0E+00
1.2683E+02,    6.28364E-19,    6.28346E-19     0.0E+00
1.2687E+02,    6.57223E-19,    6.57188E-19     0.0E+00
1.2690E+02,    6.76914E-19,    6.76863E-19     0.0E+00
1.2693E+02,    6.82527E-19,    6.82493E-19     0.0E+00
1.2697E+02,    6.83299E-19,    6.83283E-19     0.0E+00
1.2700E+02,    6.82443E-19,    6.82443E-19     0.0E+00
1.2703E+02,    6.87514E-19,    6.87514E-19     0.0E+00
1.2707E+02,    6.98891E-19,    6.98891E-19     0.0E+00
1.2710E+02,    7.14935E-19,    7.14935E-19     0.0E+00
1.2713E+02,    7.32577E-19,    7.32548E-19     0.0E+00
1.2717E+02,    7.49621E-19,    7.49564E-19     0.0E+00
1.2720E+02,    7.65298E-19,    7.65213E-19     0.0E+00
1.2723E+02,    7.68122E-19,    7.68037E-19     0.0E+00
1.2727E+02,    7.66429E-19,    7.66345E-19     0.0E+00
1.2730E+02,    7.47360E-19,    7.47279E-19     0.0E+00
1.2733E+02,    7.32793E-19,    7.32736E-19     0.0E+00
1.2737E+02,    7.13815E-19,    7.13786E-19     0.0E+00
1.2740E+02,    6.96130E-19,    6.96130E-19     0.0E+00
1.2743E+02,    6.82641E-19,    6.82641E-19     0.0E+00
1.2747E+02,    6.65152E-19,    6.65152E-19     0.0E+00
1.2750E+02,    6.57256E-19,    6.57256E-19     0.0E+00
1.2753E+02,    6.49291E-19,    6.49291E-19     0.0E+00
1.2757E+02,    6.44419E-19,    6.44419E-19     0.0E+00
1.2760E+02,    6.39006E-19,    6.39006E-19     0.0E+00
1.2763E+02,    6.42479E-19,    6.42478E-19     0.0E+00
1.2767E+02,    6.44484E-19,    6.44482E-19     0.0E+00
1.2770E+02,    6.54717E-19,    6.54714E-19     0.0E+00
1.2773E+02,    6.65762E-19,    6.65760E-19     0.0E+00
1.2777E+02,    6.87250E-19,    6.87249E-19     0.0E+00
1.2780E+02,    6.97279E-19,    6.97279E-19     0.0E+00
1.2783E+02,    7.26002E-19,    7.25994E-19     0.0E+00
1.2787E+02,    7.52118E-19,    7.52103E-19     0.0E+00
1.2790E+02,    8.01867E-19,    8.01845E-19     0.0E+00
1.2793E+02,    8.45300E-19,    8.45239E-19     0.0E+00
1.2797E+02,    8.84418E-19,    8.84320E-19     0.0E+00
1.2800E+02,    9.01650E-19,    9.01520E-19     0.0E+00
1.2803E+02,    9.07569E-19,    9.07481E-19     0.0E+00
1.2807E+02,    9.10921E-19,    9.10877E-19     0.0E+00
1.2810E+02,    9.22686E-19,    9.22686E-19     0.0E+00
1.2813E+02,    9.48711E-19,    9.48697E-19     0.0E+00
1.2817E+02,    9.85709E-19,    9.85680E-19     0.0E+00
1.2820E+02,    1.00741E-18,    1.00736E-18     0.0E+00
1.2823E+02,    1.00392E-18,    1.00383E-18     0.0E+00
1.2827E+02,    9.99810E-19,    9.99675E-19     0.0E+00
1.2830E+02,    9.93803E-19,    9.93625E-19     0.0E+00
1.2833E+02,    9.75881E-19,    9.75762E-19     0.0E+00
1.2837E+02,    9.54271E-19,    9.54212E-19     0.0E+00
1.2840E+02,    9.31570E-19,    9.31570E-19     0.0E+00
1.2843E+02,    9.08277E-19,    9.08277E-19     0.0E+00
1.2847E+02,    8.82246E-19,    8.82246E-19     0.0E+00
1.2850E+02,    8.53979E-19,    8.53979E-19     0.0E+00
1.2853E+02,    8.39683E-19,    8.39683E-19     0.0E+00
1.2857E+02,    8.22273E-19,    8.22273E-19     0.0E+00
1.2860E+02,    8.08491E-19,    8.08491E-19     0.0E+00
1.2863E+02,    8.01970E-19,    8.01970E-19     0.0E+00
1.2867E+02,    7.97267E-19,    7.97267E-19     0.0E+00
1.2870E+02,    8.01435E-19,    8.01435E-19     0.0E+00
1.2873E+02,    8.05632E-19,    8.05632E-19     0.0E+00
1.2877E+02,    8.14928E-19,    8.14928E-19     0.0E+00
1.2880E+02,    8.29522E-19,    8.29522E-19     0.0E+00
1.2883E+02,    8.39848E-19,    8.39848E-19     0.0E+00
1.2887E+02,    8.61128E-19,    8.61128E-19     0.0E+00
1.2890E+02,    8.90091E-19,    8.90091E-19     0.0E+00
1.2893E+02,    9.35441E-19,    9.35418E-19     0.0E+00
1.2897E+02,    9.95763E-19,    9.95719E-19     0.0E+00
1.2900E+02,    1.06298E-18,    1.06292E-18     0.0E+00
1.2903E+02,    1.11880E-18,    1.11866E-18     0.0E+00
1.2907E+02,    1.15795E-18,    1.15773E-18     0.0E+00
1.2910E+02,    1.16910E-18,    1.16882E-18     0.0E+00
1.2913E+02,    1.16206E-18,    1.16187E-18     0.0E+00
1.2917E+02,    1.15742E-18,    1.15733E-18     0.0E+00
1.2920E+02,    1.15162E-18,    1.15162E-18     0.0E+00
1.2923E+02,    1.14774E-18,    1.14774E-18     0.0E+00
1.2927E+02,    1.13781E-18,    1.13781E-18     0.0E+00
1.2930E+02,    1.13015E-18,    1.13015E-18     0.0E+00
1.2933E+02,    1.11241E-18,    1.11238E-18     0.0E+00
1.2937E+02,    1.09754E-18,    1.09748E-18     0.0E+00
1.2940E+02,    1.08070E-18,    1.08062E-18     0.0E+00
1.2943E+02,    1.05806E-18,    1.05800E-18     0.0E+00
1.2947E+02,    1.03486E-18,    1.03483E-18     0.0E+00
1.2950E+02,    1.00979E-18,    1.00979E-18     0.0E+00
1.2953E+02,    9.84764E-19,    9.84764E-19     0.0E+00
1.2957E+02,    9.62650E-19,    9.62650E-19     0.0E+00
1.2960E+02,    9.41106E-19,    9.41106E-19     0.0E+00
1.2963E+02,    9.29474E-19,    9.29474E-19     0.0E+00
1.2967E+02,    9.20784E-19,    9.20784E-19     0.0E+00
1.2970E+02,    9.18505E-19,    9.18505E-19     0.0E+00
1.2973E+02,    9.20362E-19,    9.20362E-19     0.0E+00
1.2977E+02,    9.25212E-19,    9.25212E-19     0.0E+00
1.2980E+02,    9.31423E-19,    9.31423E-19     0.0E+00
1.2983E+02,    9.41841E-19,    9.41841E-19     0.0E+00
1.2987E+02,    9.51963E-19,    9.51963E-19     0.0E+00
1.2990E+02,    9.66785E-19,    9.66785E-19     0.0E+00
1.2993E+02,    9.81699E-19,    9.81699E-19     0.0E+00
1.2997E+02,    1.00672E-18,    1.00672E-18     0.0E+00
1.3000E+02,    1.05277E-18,    1.05277E-18     0.0E+00
1.3003E+02,    1.14134E-18,    1.14134E-18     0.0E+00
1.3007E+02,    1.23538E-18,    1.23538E-18     0.0E+00
1.3010E+02,    1.34780E-18,    1.34780E-18     0.0E+00
1.3013E+02,    1.46975E-18,    1.46967E-18     0.0E+00
1.3017E+02,    1.51902E-18,    1.51887E-18     0.0E+00
1.3020E+02,    1.52567E-18,    1.52546E-18     0.0E+00
1.3023E+02,    1.50344E-18,    1.50325E-18     0.0E+00
1.3027E+02,    1.46029E-18,    1.46012E-18     0.0E+00
1.3030E+02,    1.41829E-18,    1.41814E-18     0.0E+00
1.3033E+02,    1.37791E-18,    1.37781E-18     0.0E+00
1.3037E+02,    1.34279E-18,    1.34274E-18     0.0E+00
1.3040E+02,    1.31039E-18,    1.31039E-18     0.0E+00
1.3043E+02,    1.28101E-18,    1.28101E-18     0.0E+00
1.3047E+02,    1.25705E-18,    1.25705E-18     0.0E+00
1.3050E+02,    1.23097E-18,    1.23097E-18     0.0E+00
1.3053E+02,    1.20798E-18,    1.20795E-18     0.0E+00
1.3057E+02,    1.18792E-18,    1.18787E-18     0.0E+00
1.3060E+02,    1.16572E-18,    1.16564E-18     0.0E+00
1.3063E+02,    1.14616E-18,    1.14610E-18     0.0E+00
1.3067E+02,    1.12863E-18,    1.12860E-18     0.0E+00
1.3070E+02,    1.10950E-18,    1.10950E-18     0.0E+00
1.3073E+02,    1.09105E-18,    1.09105E-18     0.0E+00
1.3077E+02,    1.07475E-18,    1.07475E-18     0.0E+00
1.3080E+02,    1.06456E-18,    1.06456E-18     0.0E+00
1.3083E+02,    1.05942E-18,    1.05942E-18     0.0E+00
1.3087E+02,    1.05479E-18,    1.05479E-18     0.0E+00
1.3090E+02,    1.05379E-18,    1.05379E-18     0.0E+00
