# wavelength (nm) photoabsorption  photodissociation  photoionisation (cm^2)
240,	6.39E-20,	6.39E-20, 0.0
241,	5.56E-20,	5.56E-20, 0.0
242,	4.82E-20,	4.82E-20, 0.0
243,	4.16E-20,	4.16E-20, 0.0
244,	3.57E-20,	3.57E-20, 0.0
245,	3.06E-20,	3.06E-20, 0.0
246,	2.60E-20,	2.60E-20, 0.0
247,	2.21E-20,	2.21E-20, 0.0
248,	1.87E-20,	1.87E-20, 0.0
249,	1.57E-20,	1.57E-20, 0.0
250,	1.32E-20,	1.32E-20, 0.0
251,	1.11E-20,	1.11E-20, 0.0
252,	9.22E-21,	9.22E-21, 0.0
253,	7.66E-21,	7.66E-21, 0.0
254,	6.34E-21,	6.34E-21, 0.0
255,	5.24E-21,	5.24E-21, 0.0
256,	4.31E-21,	4.31E-21, 0.0
257,	3.54E-21,	3.54E-21, 0.0
258,	2.89E-21,	2.89E-21, 0.0
259,	2.36E-21,	2.36E-21, 0.0
260,	1.92E-21,	1.92E-21, 0.0
261,	1.56E-21,	1.56E-21, 0.0
262,	1.26E-21,	1.26E-21, 0.0
263,	1.02E-21,	1.02E-21, 0.0
264,	8.22E-22,	8.22E-22, 0.0
265,	6.61E-22,	6.61E-22, 0.0
266,	5.30E-22,	5.30E-22, 0.0
267,	4.24E-22,	4.24E-22, 0.0
268,	3.39E-22,	3.39E-22, 0.0
269,	2.70E-22,	2.70E-22, 0.0
270,	2.15E-22,	2.15E-22, 0.0
271,	1.71E-22,	1.71E-22, 0.0
272,	1.35E-22,	1.35E-22, 0.0
273,	1.07E-22,	1.07E-22, 0.0
274,	8.45E-23,	8.45E-23, 0.0
275,	6.66E-23,	6.66E-23, 0.0
276,	5.24E-23,	5.24E-23, 0.0
277,	4.12E-23,	4.12E-23, 0.0
278,	3.23E-23,	3.23E-23, 0.0
279,	2.53E-23,	2.53E-23, 0.0
