# wavelength (nm) photoabsorption  photodissociation  photoionisation (cm^2)
120,	1.35E-17,	1.35E-17, 0.0
121,	1.61E-17,	1.61E-17, 0.0
122,	1.86E-17,	1.86E-17, 0.0
123,	2.07E-17,	2.07E-17, 0.0
124,	2.24E-17,	2.24E-17, 0.0
125,	2.34E-17,	2.34E-17, 0.0
126,	2.39E-17,	2.39E-17, 0.0
127,	2.39E-17,	2.39E-17, 0.0
128,	2.33E-17,	2.33E-17, 0.0
129,	2.21E-17,	2.21E-17, 0.0
130,	2.05E-17,	2.05E-17, 0.0
131,	1.85E-17,	1.85E-17, 0.0
132,	1.62E-17,	1.62E-17, 0.0
133,	1.40E-17,	1.40E-17, 0.0
134,	1.19E-17,	1.19E-17, 0.0
135,	1.01E-17,	1.01E-17, 0.0
136,	8.82E-18,	8.82E-18, 0.0
137,	7.97E-18,	7.97E-18, 0.0
138,	7.49E-18,	7.49E-18, 0.0
139,	7.30E-18,	7.30E-18, 0.0
140,	7.28E-18,	7.28E-18, 0.0
141,	7.33E-18,	7.33E-18, 0.0
142,	7.40E-18,	7.40E-18, 0.0
143,	7.45E-18,	7.45E-18, 0.0
144,	7.49E-18,	7.49E-18, 0.0
145,	7.52E-18,	7.52E-18, 0.0
146,	7.60E-18,	7.60E-18, 0.0
147,	7.76E-18,	7.76E-18, 0.0
148,	8.02E-18,	8.02E-18, 0.0
149,	8.43E-18,	8.43E-18, 0.0
150,	8.97E-18,	8.97E-18, 0.0
151,	9.65E-18,	9.65E-18, 0.0
152,	1.04E-17,	1.04E-17, 0.0
153,	1.13E-17,	1.13E-17, 0.0
154,	1.21E-17,	1.21E-17, 0.0
155,	1.28E-17,	1.28E-17, 0.0
156,	1.34E-17,	1.34E-17, 0.0
157,	1.38E-17,	1.38E-17, 0.0
158,	1.40E-17,	1.40E-17, 0.0
159,	1.39E-17,	1.39E-17, 0.0
160,	1.36E-17,	1.36E-17, 0.0
161,	1.31E-17,	1.31E-17, 0.0
162,	1.24E-17,	1.24E-17, 0.0
163,	1.16E-17,	1.16E-17, 0.0
164,	1.08E-17,	1.08E-17, 0.0
165,	1.00E-17,	1.00E-17, 0.0
166,	9.31E-18,	9.31E-18, 0.0
167,	8.72E-18,	8.72E-18, 0.0
168,	8.29E-18,	8.29E-18, 0.0
169,	8.01E-18,	8.01E-18, 0.0
170,	7.88E-18,	7.88E-18, 0.0
171,	7.88E-18,	7.88E-18, 0.0
172,	7.96E-18,	7.96E-18, 0.0
173,	8.08E-18,	8.08E-18, 0.0
174,	8.21E-18,	8.21E-18, 0.0
175,	8.31E-18,	8.31E-18, 0.0
176,	8.33E-18,	8.33E-18, 0.0
177,	8.26E-18,	8.26E-18, 0.0
178,	8.08E-18,	8.08E-18, 0.0
179,	7.80E-18,	7.80E-18, 0.0
180,	7.41E-18,	7.41E-18, 0.0
181,	6.94E-18,	6.94E-18, 0.0
182,	6.40E-18,	6.40E-18, 0.0
183,	5.82E-18,	5.82E-18, 0.0
184,	5.21E-18,	5.21E-18, 0.0
185,	4.61E-18,	4.61E-18, 0.0
186,	4.02E-18,	4.02E-18, 0.0
